id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds
6582,melbourne demons,SF,2023-09-15,2023,H,carlton blues,3.3 4.7 7.11 9.17,71,2.2 5.3 7.5 11.7,73,L,-2,Melbourne Cricket Ground,96412.0,9,17,11,7
6583,melbourne demons,0,2024-03-07,2024,A,sydney swans,1.6 2.8 7.8 9.10,64,3.3 4.3 7.10 12.14,86,L,-22,Sydney Cricket Ground,40012.0,9,10,12,14
6585,melbourne demons,2,2024-03-23,2024,A,hawthorn hawks,5.3 6.5 10.7 14.9,93,0.1 2.3 4.6 5.8,38,W,55,Melbourne Cricket Ground,43960.0,14,9,5,8
6586,melbourne demons,3,2024-03-30,2024,A,port adelaide power,3.2 7.3 10.4 15.6,96,4.1 7.3 10.8 13.11,89,W,7,Adelaide Oval,38105.0,15,6,13,11
6587,melbourne demons,4,2024-04-04,2024,A,adelaide crows,2.0 6.7 10.13 10.18,78,2.5 3.8 6.9 8.15,63,W,15,Adelaide Oval,48020.0,10,18,8,15
6588,melbourne demons,5,2024-04-11,2024,H,brisbane lions,2.0 2.4 3.7 8.12,60,4.2 7.4 10.8 12.10,82,L,-22,Melbourne Cricket Ground,43098.0,8,12,12,10
6591,melbourne demons,9,2024-05-09,2024,A,carlton blues,0.0 3.1 7.6 11.10,76,5.0 8.2 11.4 12.5,77,L,-1,Melbourne Cricket Ground,58472.0,11,10,12,5
6592,melbourne demons,10,2024-05-19,2024,A,west coast eagles,2.1 6.1 9.8 10.10,70,4.3 7.8 12.8 16.9,105,L,-35,Optus Stadium,43408.0,10,10,16,9
6593,melbourne demons,11,2024-05-26,2024,H,st kilda saints,4.7 5.9 11.10 14.16,100,1.0 4.3 5.5 9.8,62,W,38,Melbourne Cricket Ground,37403.0,14,16,9,8
6594,melbourne demons,12,2024-06-02,2024,H,fremantle dockers,2.3 3.3 5.4 7.7,49,5.2 11.5 18.7 22.9,141,L,-92,TIO Traeger Park,6109.0,7,7,22,9
6595,melbourne demons,13,2024-06-10,2024,A,collingwood magpies,0.4 2.6 4.11 6.15,51,3.1 7.3 11.3 14.5,89,L,-38,Melbourne Cricket Ground,84659.0,6,15,14,5
6596,melbourne demons,15,2024-06-22,2024,H,north melbourne kangaroos,5.2 6.4 11.4 11.4,70,1.2 3.7 5.7 10.7,67,W,3,Melbourne Cricket Ground,28774.0,11,4,10,7
6597,melbourne demons,16,2024-06-28,2024,A,brisbane lions,1.5 9.7 11.11 11.15,81,3.7 5.8 8.14 11.20,86,L,-5,The Gabba,29617.0,11,15,11,20
6598,melbourne demons,17,2024-07-07,2024,H,west coast eagles,7.3 11.5 14.9 17.10,112,1.2 3.4 6.8 8.10,58,W,54,Melbourne Cricket Ground,32000.0,17,10,8,10
6599,melbourne demons,18,2024-07-13,2024,H,essendon bombers,3.2 6.6 8.6 13.6,84,3.3 4.5 5.7 10.7,67,W,17,Melbourne Cricket Ground,52866.0,13,6,10,7
6600,melbourne demons,19,2024-07-21,2024,A,fremantle dockers,0.2 3.3 6.5 10.6,66,3.5 7.9 11.11 17.14,116,L,-50,Optus Stadium,42215.0,10,6,17,14
6601,melbourne demons,20,2024-07-27,2024,H,greater western sydney giants,5.5 6.7 8.9 12.11,83,1.2 6.4 9.6 13.7,85,L,-2,Melbourne Cricket Ground,16246.0,12,11,13,7
6603,melbourne demons,22,2024-08-10,2024,H,port adelaide power,2.3 4.5 6.5 7.9,51,2.4 3.8 5.8 7.11,53,L,-2,Melbourne Cricket Ground,17867.0,7,9,7,11
6606,melbourne demons,1,2025-03-16,2025,H,greater western sydney giants,2.2 5.4 10.6 11.8,74,3.1 6.5 8.7 11.11,77,L,-3,Melbourne Cricket Ground,23278.0,11,8,11,11
6607,melbourne demons,2,2025-03-23,2025,A,north melbourne kangaroos,4.5 6.9 8.10 9.12,66,3.5 8.9 11.10 19.11,125,L,-59,Marvel Stadium,28768.0,9,12,19,11
6608,melbourne demons,3,2025-03-29,2025,H,gold coast suns,1.4 2.9 6.12 8.14,62,4.5 5.8 12.10 18.12,120,L,-58,Melbourne Cricket Ground,24506.0,8,14,18,12
6609,melbourne demons,4,2025-04-04,2025,A,geelong cats,1.2 4.5 6.7 6.10,46,3.5 6.8 8.11 12.13,85,L,-39,GMHBA Stadium,30397.0,6,10,12,13
6610,melbourne demons,5,2025-04-12,2025,H,essendon bombers,1.4 2.5 7.7 8.9,57,3.4 7.4 10.5 15.6,96,L,-39,Adelaide Oval,45039.0,8,9,15,6
6611,melbourne demons,6,2025-04-19,2025,H,fremantle dockers,6.1 12.2 15.5 16.11,107,4.2 8.5 11.10 14.13,97,W,10,Melbourne Cricket Ground,25202.0,16,11,14,13
6612,melbourne demons,7,2025-04-24,2025,H,richmond tigers,3.2 5.4 11.7 12.11,83,2.3 4.6 5.8 9.9,63,W,20,Melbourne Cricket Ground,71635.0,12,11,9,9
6613,melbourne demons,8,2025-05-03,2025,A,west coast eagles,2.2 3.7 10.12 16.12,108,0.5 4.7 6.7 11.10,76,W,32,Optus Stadium,41991.0,16,12,11,10
6614,melbourne demons,9,2025-05-10,2025,H,hawthorn hawks,2.3 4.10 6.13 7.14,56,3.3 5.5 7.8 13.13,91,L,-35,Melbourne Cricket Ground,50351.0,7,14,13,13
6615,melbourne demons,10,2025-05-18,2025,A,brisbane lions,3.4 6.6 10.7 14.15,99,6.3 8.7 12.9 13.10,88,W,11,The Gabba,30473.0,14,15,13,10
6617,melbourne demons,12,2025-06-01,2025,H,st kilda saints,2.2 6.9 7.13 7.21,63,6.2 9.4 11.6 14.7,91,L,-28,TIO Traeger Park,6721.0,7,21,14,7
6618,melbourne demons,13,2025-06-09,2025,H,collingwood magpies,2.2 4.6 7.8 10.11,71,2.2 6.2 9.3 11.6,72,L,-1,Melbourne Cricket Ground,77761.0,10,11,11,6
6619,melbourne demons,14,2025-06-15,2025,A,port adelaide power,3.4 5.6 8.11 9.14,68,4.4 9.6 11.8 14.9,93,L,-25,Adelaide Oval,30144.0,9,14,14,9
6620,melbourne demons,16,2025-06-28,2025,A,gold coast suns,0.1 5.3 7.7 12.13,85,5.7 8.9 14.11 15.14,104,L,-19,People First Stadium,13064.0,12,13,15,14
6621,melbourne demons,17,2025-07-06,2025,A,adelaide crows,1.6 6.7 8.8 11.11,77,2.3 5.8 10.11 13.12,90,L,-13,Adelaide Oval,43306.0,11,11,13,12
6622,melbourne demons,18,2025-07-13,2025,H,north melbourne kangaroos,3.3 6.5 11.9 18.11,119,4.2 5.6 8.11 12.11,83,W,36,Melbourne Cricket Ground,35844.0,18,11,12,11
6624,melbourne demons,20,2025-07-27,2025,A,st kilda saints,6.2 9.4 13.8 13.12,90,2.1 4.4 6.4 15.6,96,L,-6,Marvel Stadium,22570.0,13,12,15,6
6625,melbourne demons,21,2025-08-02,2025,H,west coast eagles,3.5 6.7 16.9 21.13,139,1.2 3.3 6.6 8.8,56,W,83,Marvel Stadium,16394.0,21,13,8,8
6626,melbourne demons,22,2025-08-10,2025,H,western bulldogs,3.4 4.6 11.9 15.9,99,3.6 5.10 9.11 15.15,105,L,-6,Melbourne Cricket Ground,34733.0,15,9,15,15
6628,melbourne demons,24,2025-08-22,2025,A,collingwood magpies,3.0 5.3 10.5 11.10,76,2.7 6.10 7.13 11.16,82,L,-6,Melbourne Cricket Ground,60611.0,11,10,11,16
6629,port adelaide power,1,2000-03-09,2000,A,essendon bombers,0.3 2.8 6.13 8.14,62,4.4 11.5 17.7 24.12,156,L,-94,Marvel Stadium,43012.0,8,14,24,12
6630,port adelaide power,2,2000-03-18,2000,H,fremantle dockers,3.5 7.9 9.13 12.15,87,3.2 10.5 14.8 19.11,125,L,-38,AAMI Stadium,24695.0,12,15,19,11
6631,port adelaide power,3,2000-03-26,2000,A,western bulldogs,4.2 5.5 10.7 14.10,94,2.2 12.4 19.6 22.9,141,L,-47,Marvel Stadium,18134.0,14,10,22,9
6632,port adelaide power,4,2000-04-02,2000,H,brisbane lions,4.4 10.7 16.9 23.11,149,3.3 8.6 9.13 15.16,106,W,43,AAMI Stadium,24458.0,23,11,15,16
6633,port adelaide power,5,2000-04-09,2000,H,hawthorn hawks,2.4 6.7 7.10 10.14,74,4.6 8.9 11.14 16.17,113,L,-39,AAMI Stadium,22086.0,10,14,16,17
6634,port adelaide power,6,2000-04-15,2000,A,carlton blues,3.3 6.3 8.3 12.6,78,6.2 13.7 23.11 26.13,169,L,-91,Princes Park,16415.0,12,6,26,13
6636,port adelaide power,8,2000-04-30,2000,H,melbourne demons,4.3 6.7 11.9 12.14,86,2.3 9.5 14.7 17.9,111,L,-25,AAMI Stadium,22490.0,12,14,17,9
6605,melbourne demons,24,2024-08-23,2024,H,collingwood magpies,1.1 4.4 7.5 8.9,57,5.4 8.5 12.8 15.13,103,L,-46,Melbourne Cricket Ground,53957.0,8,9,15,13
6638,port adelaide power,10,2000-05-13,2000,H,geelong cats,3.9 6.13 8.15 10.18,78,4.3 8.5 11.6 12.6,78,D,0,AAMI Stadium,19511.0,10,18,12,6
6639,port adelaide power,11,2000-05-19,2000,A,st kilda saints,1.2 2.4 5.6 8.7,55,1.1 5.8 9.11 17.15,117,L,-62,Marvel Stadium,17509.0,8,7,17,15
6640,port adelaide power,12,2000-05-28,2000,A,north melbourne kangaroos,3.3 5.5 7.7 8.11,59,1.3 5.6 9.11 10.16,76,L,-17,Sydney Cricket Ground,7334.0,8,11,10,16
6623,melbourne demons,19,2025-07-19,2025,A,carlton blues,3.0 3.3 7.7 10.10,70,4.2 6.4 9.5 12.6,78,L,-8,Melbourne Cricket Ground,40869.0,10,10,12,6
6642,port adelaide power,14,2000-06-10,2000,A,west coast eagles,1.3 3.6 10.8 16.11,107,4.4 7.5 8.11 10.11,71,W,36,Domain Stadium,31996.0,16,11,10,11
6643,port adelaide power,15,2000-06-18,2000,H,richmond tigers,2.5 6.6 9.11 15.13,103,5.2 7.5 10.7 11.9,75,W,28,AAMI Stadium,26053.0,15,13,11,9
6635,port adelaide power,7,2000-04-23,2000,H,adelaide crows,6.3 10.8 12.10 13.13,91,4.1 6.3 8.9 14.14,98,L,-7,AAMI Stadium,41101.0,13,13,14,14
6645,port adelaide power,17,2000-07-01,2000,A,fremantle dockers,1.1 1.8 3.12 8.16,64,4.5 6.5 9.8 12.10,82,L,-18,WACA,10826.0,8,16,12,10
6646,port adelaide power,18,2000-07-09,2000,H,western bulldogs,7.3 13.6 15.11 23.11,149,4.2 8.6 10.10 16.10,106,W,43,AAMI Stadium,21783.0,23,11,16,10
6647,port adelaide power,19,2000-07-16,2000,A,brisbane lions,3.1 5.5 6.8 7.11,53,4.1 8.4 14.6 18.12,120,L,-67,The Gabba,21956.0,7,11,18,12
6648,port adelaide power,20,2000-07-22,2000,A,hawthorn hawks,5.3 8.7 10.8 12.8,80,3.1 8.4 11.10 15.11,101,L,-21,Melbourne Cricket Ground,18976.0,12,8,15,11
6649,port adelaide power,21,2000-07-30,2000,H,carlton blues,5.5 8.8 9.12 12.16,88,2.2 9.4 10.7 12.11,83,W,5,AAMI Stadium,30152.0,12,16,12,11
6616,melbourne demons,11,2025-05-25,2025,H,sydney swans,3.3 6.11 11.15 19.17,131,2.1 4.1 7.3 12.6,78,W,53,"Melbourne Cricket Ground
",38520.0,19,17,12,6
6627,melbourne demons,23,2025-08-16,2025,A,hawthorn hawks,1.0 2.3 4.3 8.8,56,5.3 7.7 10.10 13.14,92,L,-36,"Melbourne Cricket Ground
",53871.0,8,8,13,14
6650,port adelaide power,22,2000-08-06,2000,A,adelaide crows,9.6 10.11 13.16 20.19,139,1.1 8.5 12.8 14.8,92,W,47,AAMI Stadium,42659.0,20,19,14,8
6651,port adelaide power,1,2001-03-31,2001,H,brisbane lions,0.3 3.7 13.12 14.15,99,3.3 7.5 11.5 14.9,93,W,6,AAMI Stadium,25948.0,14,15,14,9
6657,port adelaide power,7,2001-05-13,2001,A,west coast eagles,5.4 9.9 13.15 17.19,121,2.2 2.4 3.6 7.8,50,W,71,Domain Stadium,28026.0,17,19,7,8
6654,port adelaide power,4,2001-04-21,2001,H,st kilda saints,6.6 10.8 14.10 17.12,114,0.2 5.5 6.5 7.8,50,W,64,AAMI Stadium,27017.0,17,12,7,8
6665,port adelaide power,15,2001-07-14,2001,H,richmond tigers,2.3 5.8 10.9 14.12,96,1.4 4.6 6.7 7.10,52,W,44,AAMI Stadium,26773.0,14,12,7,10
6681,port adelaide power,7,2002-05-12,2002,A,brisbane lions,2.1 7.2 9.6 11.6,72,5.3 12.5 13.10 19.15,129,L,-57,The Gabba,24538.0,11,6,19,15
6652,port adelaide power,2,2001-04-06,2001,A,essendon bombers,3.1 6.4 9.6 16.11,107,7.4 11.6 18.7 23.7,145,L,-38,"Marvel Stadium
",34918.0,16,11,23,7
6659,port adelaide power,9,2001-05-27,2001,H,melbourne demons,4.1 6.7 11.8 13.10,88,1.4 2.8 6.8 9.14,68,W,20,AAMI Stadium,22423.0,13,10,9,14
6660,port adelaide power,10,2001-06-02,2001,A,hawthorn hawks,4.2 7.6 11.10 17.14,116,3.3 5.7 7.11 10.13,73,W,43,Melbourne Cricket Ground,28228.0,17,14,10,13
6661,port adelaide power,11,2001-06-10,2001,A,sydney swans,2.2 5.10 6.15 10.18,78,3.4 10.5 16.11 18.17,125,L,-47,Sydney Cricket Ground,28187.0,10,18,18,17
6666,port adelaide power,16,2001-07-21,2001,A,brisbane lions,2.4 2.8 6.10 8.12,60,4.4 10.7 12.12 13.16,94,L,-34,The Gabba,29547.0,8,12,13,16
6668,port adelaide power,18,2001-08-05,2001,H,adelaide crows,3.3 9.5 13.7 16.11,107,6.3 10.6 10.9 15.9,99,W,8,AAMI Stadium,49846.0,16,11,15,9
6669,port adelaide power,19,2001-08-11,2001,A,st kilda saints,3.1 10.5 17.8 19.11,125,3.8 6.12 11.13 16.18,114,W,11,Marvel Stadium,14018.0,19,11,16,18
6670,port adelaide power,20,2001-08-18,2001,H,geelong cats,4.6 10.9 12.13 14.15,99,1.1 3.2 6.7 10.9,69,W,30,AAMI Stadium,25536.0,14,15,10,9
6671,port adelaide power,21,2001-08-25,2001,A,western bulldogs,5.5 12.10 17.15 22.18,150,2.5 3.9 7.13 10.13,73,W,77,Marvel Stadium,19649.0,22,18,10,13
6672,port adelaide power,22,2001-09-02,2001,H,west coast eagles,5.7 11.12 18.17 24.19,163,0.3 2.6 3.7 7.9,51,W,112,AAMI Stadium,22976.0,24,19,7,9
6673,port adelaide power,QF,2001-09-08,2001,A,brisbane lions,2.0 7.1 8.3 8.8,56,1.6 3.9 8.14 12.16,88,L,-32,The Gabba,32380.0,8,8,12,16
6674,port adelaide power,SF,2001-09-15,2001,A,hawthorn hawks,3.1 4.5 8.7 10.9,69,1.1 4.6 5.8 10.12,72,L,-3,AAMI Stadium,30613.0,10,9,10,12
6675,port adelaide power,1,2002-03-30,2002,H,north melbourne kangaroos,1.1 4.3 6.6 11.7,73,3.4 6.6 10.10 12.11,83,L,-10,AAMI Stadium,28578.0,11,7,12,11
6676,port adelaide power,2,2002-04-07,2002,A,melbourne demons,2.3 3.12 8.15 11.16,82,5.1 7.4 9.9 16.13,109,L,-27,Melbourne Cricket Ground,19611.0,11,16,16,13
6677,port adelaide power,3,2002-04-14,2002,A,st kilda saints,4.4 10.10 15.15 20.19,139,2.2 5.2 7.5 8.8,56,W,83,Marvel Stadium,17641.0,20,19,8,8
6678,port adelaide power,4,2002-04-21,2002,H,carlton blues,3.3 7.5 15.9 23.10,148,2.2 7.5 9.9 14.11,95,W,53,AAMI Stadium,29486.0,23,10,14,11
6680,port adelaide power,6,2002-05-05,2002,H,west coast eagles,8.4 10.7 14.12 20.13,133,1.2 8.5 8.9 11.13,79,W,54,AAMI Stadium,27056.0,20,13,11,13
6682,port adelaide power,8,2002-05-18,2002,H,geelong cats,7.1 11.3 16.4 20.9,129,1.3 4.4 6.10 7.12,54,W,75,AAMI Stadium,18193.0,20,9,7,12
6683,port adelaide power,9,2002-05-24,2002,H,collingwood magpies,6.1 8.4 10.6 14.7,91,1.2 4.6 9.9 12.14,86,W,5,AAMI Stadium,35834.0,14,7,12,14
6684,port adelaide power,10,2002-06-02,2002,H,hawthorn hawks,5.3 8.5 12.11 17.15,117,1.2 4.3 8.4 12.5,77,W,40,UTAS Stadium,18112.0,17,15,12,5
6685,port adelaide power,11,2002-06-08,2002,A,essendon bombers,4.2 7.6 10.10 16.12,108,1.1 4.3 5.7 7.7,49,W,59,Marvel Stadium,40044.0,16,12,7,7
6686,port adelaide power,12,2002-06-23,2002,H,richmond tigers,6.3 15.5 20.10 23.16,154,3.1 4.3 7.5 10.10,70,W,84,AAMI Stadium,25770.0,23,16,10,10
6687,port adelaide power,13,2002-06-29,2002,H,western bulldogs,7.2 14.4 21.8 25.11,161,2.1 6.3 12.5 18.7,115,W,46,AAMI Stadium,24751.0,25,11,18,7
6688,port adelaide power,14,2002-07-06,2002,A,fremantle dockers,4.5 8.10 14.12 22.15,147,3.5 6.5 7.8 9.9,63,W,84,Domain Stadium,24193.0,22,15,9,9
6690,port adelaide power,16,2002-07-20,2002,A,north melbourne kangaroos,2.4 4.7 10.10 10.10,70,4.3 7.6 11.9 14.15,99,L,-29,Princes Park,9398.0,10,10,14,15
6691,port adelaide power,17,2002-07-27,2002,H,melbourne demons,6.4 12.7 14.10 17.14,116,3.2 9.4 11.6 17.10,112,W,4,AAMI Stadium,25283.0,17,14,17,10
6692,port adelaide power,18,2002-08-03,2002,H,st kilda saints,3.3 9.5 12.7 16.9,105,4.1 4.4 5.8 9.9,63,W,42,AAMI Stadium,22885.0,16,9,9,9
6694,port adelaide power,20,2002-08-18,2002,H,adelaide crows,3.3 7.4 9.7 12.12,84,2.2 6.5 8.6 11.10,76,W,8,AAMI Stadium,50275.0,12,12,11,10
6695,port adelaide power,21,2002-08-24,2002,A,west coast eagles,3.5 8.6 11.10 14.19,103,1.1 3.3 8.3 10.5,65,W,38,Domain Stadium,36502.0,14,19,10,5
6730,port adelaide power,6,2004-05-02,2004,H,collingwood magpies,1.5 7.7 11.9 14.17,101,4.2 5.5 8.11 12.12,84,W,17,AAMI Stadium,31174.0,14,17,12,12
6697,port adelaide power,QF,2002-09-06,2002,A,collingwood magpies,3.1 8.3 12.6 14.11,95,5.3 9.6 13.9 16.12,108,L,-13,AAMI Stadium,33131.0,14,11,16,12
6698,port adelaide power,SF,2002-09-13,2002,H,essendon bombers,3.5 3.8 9.12 11.17,83,3.4 5.8 6.8 8.11,59,W,24,AAMI Stadium,27661.0,11,17,8,11
6699,port adelaide power,PF,2002-09-21,2002,A,brisbane lions,4.2 7.5 11.8 12.10,82,4.3 10.7 16.10 21.12,138,L,-56,The Gabba,33047.0,12,10,21,12
6700,port adelaide power,1,2003-03-29,2003,A,west coast eagles,4.3 6.5 6.5 11.8,74,4.4 6.9 13.14 17.20,122,L,-48,Domain Stadium,35083.0,11,8,17,20
6701,port adelaide power,2,2003-04-05,2003,H,brisbane lions,3.4 6.5 7.11 10.16,76,1.4 8.5 11.7 13.8,86,L,-10,AAMI Stadium,27876.0,10,16,13,8
6702,port adelaide power,3,2003-04-12,2003,H,hawthorn hawks,5.3 12.11 15.12 19.14,128,3.0 3.1 7.4 11.5,71,W,57,AAMI Stadium,24902.0,19,14,11,5
6703,port adelaide power,4,2003-04-20,2003,A,carlton blues,4.1 6.6 14.10 17.12,114,5.2 6.6 8.7 12.12,84,W,30,Princes Park,22507.0,17,12,12,12
6704,port adelaide power,5,2003-04-26,2003,A,adelaide crows,5.2 7.2 9.5 12.6,78,2.2 5.9 6.10 9.12,66,W,12,AAMI Stadium,51140.0,12,6,9,12
6705,port adelaide power,6,2003-05-03,2003,H,richmond tigers,5.1 5.5 10.7 12.12,84,1.3 3.6 7.8 8.9,57,W,27,AAMI Stadium,29608.0,12,12,8,9
6706,port adelaide power,7,2003-05-11,2003,A,melbourne demons,3.2 6.5 7.9 12.12,84,7.5 10.9 13.12 16.15,111,L,-27,Melbourne Cricket Ground,12410.0,12,12,16,15
6707,port adelaide power,8,2003-05-17,2003,H,north melbourne kangaroos,3.4 6.6 9.7 15.13,103,3.1 6.4 7.7 7.7,49,W,54,AAMI Stadium,24702.0,15,13,7,7
6708,port adelaide power,9,2003-05-23,2003,A,essendon bombers,4.3 10.5 15.7 23.8,146,3.3 5.6 10.10 14.12,96,W,50,Marvel Stadium,35390.0,23,8,14,12
6709,port adelaide power,10,2003-05-30,2003,H,collingwood magpies,3.4 4.8 11.11 14.14,98,2.3 5.7 7.9 10.13,73,W,25,AAMI Stadium,43321.0,14,14,10,13
6710,port adelaide power,11,2003-06-08,2003,H,fremantle dockers,2.5 7.6 12.12 16.16,112,1.2 5.5 6.7 9.9,63,W,49,AAMI Stadium,30745.0,16,16,9,9
6711,port adelaide power,12,2003-06-14,2003,H,st kilda saints,6.2 8.6 13.8 15.9,99,1.2 4.7 5.11 7.15,57,W,42,UTAS Stadium,17763.0,15,9,7,15
6712,port adelaide power,13,2003-06-28,2003,H,sydney swans,1.1 4.5 9.14 14.15,99,1.5 2.9 4.10 8.12,60,W,39,AAMI Stadium,24272.0,14,15,8,12
6713,port adelaide power,14,2003-07-06,2003,A,geelong cats,3.1 4.2 6.6 10.9,69,3.4 6.7 8.8 10.10,70,L,-1,GMHBA Stadium,19770.0,10,9,10,10
6714,port adelaide power,15,2003-07-13,2003,A,western bulldogs,4.3 7.8 11.14 15.18,108,4.4 8.5 11.7 14.9,93,W,15,Marvel Stadium,14784.0,15,18,14,9
6715,port adelaide power,16,2003-07-19,2003,H,west coast eagles,6.1 10.3 12.9 17.12,114,1.2 4.3 6.6 7.8,50,W,64,AAMI Stadium,37624.0,17,12,7,8
6716,port adelaide power,17,2003-07-26,2003,A,brisbane lions,3.4 7.7 10.10 15.14,104,3.5 7.8 9.11 15.13,103,W,1,The Gabba,32043.0,15,14,15,13
6718,port adelaide power,19,2003-08-10,2003,H,carlton blues,4.3 6.7 13.13 18.17,125,3.3 7.4 11.8 12.9,81,W,44,AAMI Stadium,31083.0,18,17,12,9
6719,port adelaide power,20,2003-08-16,2003,H,melbourne demons,6.2 10.3 14.6 17.10,112,2.0 6.5 10.6 15.8,98,W,14,AAMI Stadium,28032.0,17,10,15,8
6721,port adelaide power,22,2003-08-31,2003,H,adelaide crows,5.2 6.6 10.8 14.10,94,2.1 8.3 9.4 12.6,78,W,16,AAMI Stadium,48131.0,14,10,12,6
6722,port adelaide power,QF,2003-09-07,2003,A,sydney swans,3.2 4.7 10.8 13.10,88,4.4 11.5 14.8 15.10,100,L,-12,AAMI Stadium,33968.0,13,10,15,10
6723,port adelaide power,SF,2003-09-13,2003,H,essendon bombers,5.2 7.4 10.7 12.11,83,3.1 4.6 5.7 6.8,44,W,39,AAMI Stadium,36557.0,12,11,6,8
6724,port adelaide power,PF,2003-09-20,2003,A,collingwood magpies,3.1 5.6 5.11 9.14,68,6.3 7.5 11.6 17.10,112,L,-44,Melbourne Cricket Ground,77405.0,9,14,17,10
6725,port adelaide power,1,2004-03-28,2004,H,essendon bombers,2.6 7.13 15.16 23.20,158,1.5 2.6 6.12 8.14,62,W,96,AAMI Stadium,28413.0,23,20,8,14
6727,port adelaide power,3,2004-04-11,2004,H,hawthorn hawks,6.3 11.8 17.13 26.15,171,1.3 7.6 10.8 13.12,90,W,81,AAMI Stadium,27421.0,26,15,13,12
6728,port adelaide power,4,2004-04-17,2004,A,melbourne demons,4.3 5.6 8.8 10.11,71,5.1 8.7 12.14 18.16,124,L,-53,Melbourne Cricket Ground,20093.0,10,11,18,16
6729,port adelaide power,5,2004-04-25,2004,H,western bulldogs,5.5 10.6 13.10 17.17,119,3.1 4.11 5.17 7.22,64,W,55,AAMI Stadium,26839.0,17,17,7,22
6731,port adelaide power,7,2004-05-08,2004,H,adelaide crows,5.2 7.3 9.7 13.9,87,4.2 11.6 14.14 17.17,119,L,-32,AAMI Stadium,44733.0,13,9,17,17
6733,port adelaide power,9,2004-05-22,2004,H,richmond tigers,4.6 9.10 12.12 19.14,128,0.2 1.3 4.4 7.8,50,W,78,AAMI Stadium,25761.0,19,14,7,8
6734,port adelaide power,10,2004-05-30,2004,H,geelong cats,2.1 6.4 14.6 18.8,116,4.3 9.6 14.7 17.10,112,W,4,AAMI Stadium,29177.0,18,8,17,10
6735,port adelaide power,11,2004-06-05,2004,A,brisbane lions,2.7 6.8 8.13 12.14,86,6.2 9.7 14.11 18.15,123,L,-37,The Gabba,34241.0,12,14,18,15
6736,port adelaide power,12,2004-06-12,2004,H,sydney swans,3.4 10.6 17.10 20.12,132,1.2 3.3 5.4 8.12,60,W,72,AAMI Stadium,28032.0,20,12,8,12
6737,port adelaide power,13,2004-06-19,2004,A,fremantle dockers,2.4 9.7 14.9 17.10,112,4.3 7.3 12.3 16.6,102,W,10,Domain Stadium,36507.0,17,10,16,6
6738,port adelaide power,14,2004-07-04,2004,A,st kilda saints,3.3 6.5 10.9 14.9,93,2.1 3.2 5.3 7.5,47,W,46,UTAS Stadium,19223.0,14,9,7,5
6739,port adelaide power,15,2004-07-11,2004,H,carlton blues,6.2 13.4 16.7 18.15,123,0.3 1.4 1.7 5.10,40,W,83,AAMI Stadium,30109.0,18,15,5,10
6740,port adelaide power,16,2004-07-18,2004,A,hawthorn hawks,4.3 7.9 11.12 15.15,105,1.3 4.4 5.8 7.11,53,W,52,Melbourne Cricket Ground,11682.0,15,15,7,11
6741,port adelaide power,17,2004-07-25,2004,H,west coast eagles,5.0 10.4 12.4 16.6,102,2.5 4.8 7.16 9.22,76,W,26,AAMI Stadium,26286.0,16,6,9,22
6742,port adelaide power,18,2004-07-31,2004,A,essendon bombers,2.7 4.8 8.11 11.13,79,3.4 9.5 12.9 18.11,119,L,-40,Marvel Stadium,35711.0,11,13,18,11
6743,port adelaide power,19,2004-08-08,2004,H,melbourne demons,5.2 7.7 11.12 18.17,125,1.6 3.9 4.14 6.16,52,W,73,AAMI Stadium,30702.0,18,17,6,16
6744,port adelaide power,20,2004-08-14,2004,A,western bulldogs,5.2 10.5 18.6 23.9,147,3.3 5.7 6.7 9.7,61,W,86,TIO Stadium,13271.0,23,9,9,7
6745,port adelaide power,21,2004-08-20,2004,A,collingwood magpies,2.2 9.7 13.10 16.11,107,3.3 4.8 5.12 9.16,70,W,37,Melbourne Cricket Ground,27226.0,16,11,9,16
6747,port adelaide power,QF,2004-09-05,2004,H,geelong cats,5.2 11.4 13.7 18.9,117,2.2 3.5 7.6 9.8,62,W,55,AAMI Stadium,39250.0,18,9,9,8
6756,port adelaide power,7,2005-05-08,2005,H,north melbourne kangaroos,4.2 12.4 15.8 18.11,119,2.5 3.9 8.11 10.12,72,W,47,AAMI Stadium,27050.0,18,11,10,12
6749,port adelaide power,GF,2004-09-25,2004,H,brisbane lions,4.5 6.6 12.8 17.11,113,2.2 6.7 9.9 10.13,73,W,40,Melbourne Cricket Ground,77671.0,17,11,10,13
6750,port adelaide power,1,2005-03-26,2005,A,fremantle dockers,2.1 5.5 6.6 7.11,53,4.3 6.5 10.9 13.10,88,L,-35,Domain Stadium,33704.0,7,11,13,10
6751,port adelaide power,2,2005-04-02,2005,H,brisbane lions,3.0 4.4 9.8 11.9,75,3.4 4.4 5.5 11.7,73,W,2,AAMI Stadium,34892.0,11,9,11,7
6752,port adelaide power,3,2005-04-10,2005,A,adelaide crows,1.1 5.2 7.5 8.8,56,3.2 9.5 13.13 18.16,124,L,-68,AAMI Stadium,44807.0,8,8,18,16
6785,port adelaide power,12,2006-06-17,2006,H,west coast eagles,2.4 5.11 10.15 13.19,97,3.2 4.6 6.7 8.12,60,W,37,AAMI Stadium,28125.0,13,19,8,12
