team,opponent,match_date,season,venue,is_home,team_score,opp_score,win,draw,margin,points
Melbourne Demons,Sydney Swans,2002-05-05,2002,Sydney Cricket Ground,False,71,99,0,0,-28,0
Melbourne Demons,St Kilda Saints,2002-05-12,2002,Melbourne Cricket Ground,True,105,102,1,0,3,4
Melbourne Demons,Fremantle Dockers,2002-05-18,2002,Domain Stadium,False,89,94,0,0,-5,0
Melbourne Demons,North Melbourne Kangaroos,2002-05-25,2002,Melbourne Cricket Ground,True,111,107,1,0,4,4
Melbourne Demons,Geelong Cats,2002-06-01,2002,GMHBA Stadium,False,63,89,0,0,-26,0
Melbourne Demons,Collingwood Magpies,2002-06-10,2002,Melbourne Cricket Ground,True,75,126,0,0,-51,0
Melbourne Demons,Adelaide Crows,2002-06-22,2002,Princes Park,True,98,73,1,0,25,4
Melbourne Demons,Essendon Bombers,2002-06-28,2002,Marvel Stadium,False,108,120,0,0,-12,0
Melbourne Demons,Brisbane Lions,2002-07-07,2002,The Gabba,False,131,110,1,0,21,4
Melbourne Demons,Carlton Blues,2002-07-14,2002,Marvel Stadium,True,139,95,1,0,44,4
Melbourne Demons,Hawthorn Hawks,2002-07-20,2002,Melbourne Cricket Ground,True,67,93,0,0,-26,0
Melbourne Demons,Port Adelaide Power,2002-07-27,2002,AAMI Stadium,False,112,116,0,0,-4,0
Melbourne Demons,Richmond Tigers,2002-08-04,2002,Melbourne Cricket Ground,True,94,99,0,0,-5,0
Melbourne Demons,West Coast Eagles,2002-08-11,2002,Domain Stadium,False,106,100,1,0,6,4
Melbourne Demons,Western Bulldogs,2002-08-18,2002,Melbourne Cricket Ground,True,107,95,1,0,12,4
Melbourne Demons,Sydney Swans,2002-08-24,2002,Melbourne Cricket Ground,True,77,145,0,0,-68,0
Melbourne Demons,St Kilda Saints,2002-08-31,2002,Marvel Stadium,False,135,117,1,0,18,4
Melbourne Demons,North Melbourne Kangaroos,2002-09-08,2002,Melbourne Cricket Ground,True,122,84,1,0,38,4
Melbourne Demons,Adelaide Crows,2002-09-14,2002,Melbourne Cricket Ground,False,118,130,0,0,-12,0
Melbourne Demons,Hawthorn Hawks,2003-03-30,2003,Melbourne Cricket Ground,True,106,100,1,0,6,4
Melbourne Demons,Essendon Bombers,2003-04-05,2003,Melbourne Cricket Ground,True,75,112,0,0,-37,0
Melbourne Demons,Western Bulldogs,2003-04-13,2003,Marvel Stadium,False,127,95,1,0,32,4
Melbourne Demons,Geelong Cats,2003-04-19,2003,GMHBA Stadium,False,44,90,0,0,-46,0
Melbourne Demons,Sydney Swans,2003-04-25,2003,Sydney Cricket Ground,False,85,109,0,0,-24,0
Melbourne Demons,West Coast Eagles,2003-05-03,2003,Melbourne Cricket Ground,True,94,127,0,0,-33,0
Melbourne Demons,Port Adelaide Power,2003-05-11,2003,Melbourne Cricket Ground,True,111,84,1,0,27,4
Melbourne Demons,Richmond Tigers,2003-05-17,2003,Melbourne Cricket Ground,False,103,112,0,0,-9,0
Melbourne Demons,Fremantle Dockers,2003-05-24,2003,Melbourne Cricket Ground,True,71,101,0,0,-30,0
Melbourne Demons,Brisbane Lions,2003-05-31,2003,The Gabba,False,63,123,0,0,-60,0
Melbourne Demons,Collingwood Magpies,2003-06-09,2003,Melbourne Cricket Ground,True,77,133,0,0,-56,0
Melbourne Demons,Adelaide Crows,2003-06-15,2003,AAMI Stadium,False,65,138,0,0,-73,0
Melbourne Demons,St Kilda Saints,2003-06-28,2003,Melbourne Cricket Ground,True,136,94,1,0,42,4
Melbourne Demons,Carlton Blues,2003-07-06,2003,Princes Park,False,97,90,1,0,7,4
Melbourne Demons,North Melbourne Kangaroos,2003-07-13,2003,Melbourne Cricket Ground,True,94,101,0,0,-7,0
Melbourne Demons,Hawthorn Hawks,2003-07-19,2003,Melbourne Cricket Ground,False,106,113,0,0,-7,0
Melbourne Demons,Essendon Bombers,2003-07-26,2003,Melbourne Cricket Ground,True,71,88,0,0,-17,0
Melbourne Demons,Western Bulldogs,2003-08-01,2003,Marvel Stadium,False,80,101,0,0,-21,0
Melbourne Demons,Geelong Cats,2003-08-08,2003,Melbourne Cricket Ground,True,45,84,0,0,-39,0
Melbourne Demons,Port Adelaide Power,2003-08-16,2003,AAMI Stadium,False,98,112,0,0,-14,0
Melbourne Demons,West Coast Eagles,2003-08-24,2003,Domain Stadium,False,91,143,0,0,-52,0
Melbourne Demons,Sydney Swans,2003-08-30,2003,Melbourne Cricket Ground,True,60,94,0,0,-34,0
Melbourne Demons,Hawthorn Hawks,2004-03-27,2004,Melbourne Cricket Ground,False,70,119,0,0,-49,0
Melbourne Demons,Richmond Tigers,2004-04-02,2004,Melbourne Cricket Ground,True,135,76,1,0,59,4
Melbourne Demons,Western Bulldogs,2004-04-11,2004,Melbourne Cricket Ground,False,97,87,1,0,10,4
Melbourne Demons,Port Adelaide Power,2004-04-17,2004,Melbourne Cricket Ground,True,124,71,1,0,53,4
Melbourne Demons,Sydney Swans,2004-04-24,2004,Accor Stadium,False,111,99,1,0,12,4
Melbourne Demons,Carlton Blues,2004-05-02,2004,Melbourne Cricket Ground,True,160,55,1,0,105,4
Melbourne Demons,West Coast Eagles,2004-05-09,2004,Melbourne Cricket Ground,True,122,73,1,0,49,4
Melbourne Demons,Geelong Cats,2004-05-16,2004,GMHBA Stadium,False,87,101,0,0,-14,0
Melbourne Demons,North Melbourne Kangaroos,2004-05-22,2004,Melbourne Cricket Ground,True,96,78,1,0,18,4
Melbourne Demons,Brisbane Lions,2004-05-30,2004,The Gabba,True,83,123,0,0,-40,0
Melbourne Demons,Fremantle Dockers,2004-06-06,2004,Domain Stadium,False,93,62,1,0,31,4
Melbourne Demons,Collingwood Magpies,2004-06-14,2004,Melbourne Cricket Ground,True,82,73,1,0,9,4
Melbourne Demons,Essendon Bombers,2004-06-20,2004,Melbourne Cricket Ground,False,95,69,1,0,26,4
Melbourne Demons,Adelaide Crows,2004-07-04,2004,AAMI Stadium,False,73,145,0,0,-72,0
Melbourne Demons,St Kilda Saints,2004-07-11,2004,Melbourne Cricket Ground,True,146,89,1,0,57,4
Melbourne Demons,Western Bulldogs,2004-07-18,2004,Marvel Stadium,True,93,55,1,0,38,4
Melbourne Demons,Richmond Tigers,2004-07-25,2004,Melbourne Cricket Ground,False,126,70,1,0,56,4
Melbourne Demons,Hawthorn Hawks,2004-08-01,2004,Melbourne Cricket Ground,True,107,63,1,0,44,4
Melbourne Demons,Port Adelaide Power,2004-08-08,2004,AAMI Stadium,False,52,125,0,0,-73,0
Melbourne Demons,Sydney Swans,2004-08-14,2004,Marvel Stadium,True,46,67,0,0,-21,0
Melbourne Demons,Carlton Blues,2004-08-21,2004,Princes Park,False,62,93,0,0,-31,0
Melbourne Demons,West Coast Eagles,2004-08-28,2004,Domain Stadium,False,67,107,0,0,-40,0
Melbourne Demons,Essendon Bombers,2004-09-04,2004,Melbourne Cricket Ground,True,99,104,0,0,-5,0
Melbourne Demons,Essendon Bombers,2005-03-26,2005,Melbourne Cricket Ground,True,103,57,1,0,46,4
Melbourne Demons,Western Bulldogs,2005-04-02,2005,Marvel Stadium,False,137,111,1,0,26,4
Melbourne Demons,Geelong Cats,2005-04-08,2005,Melbourne Cricket Ground,True,114,66,1,0,48,4
Melbourne Demons,St Kilda Saints,2005-04-17,2005,Marvel Stadium,False,104,151,0,0,-47,0
Melbourne Demons,Sydney Swans,2005-04-23,2005,Sydney Cricket Ground,False,94,60,1,0,34,4
Melbourne Demons,Fremantle Dockers,2005-04-30,2005,Melbourne Cricket Ground,True,129,143,0,0,-14,0
Melbourne Demons,Adelaide Crows,2005-05-06,2005,Melbourne Cricket Ground,True,78,54,1,0,24,4
Melbourne Demons,Hawthorn Hawks,2005-05-14,2005,Melbourne Cricket Ground,False,89,128,0,0,-39,0
Melbourne Demons,Carlton Blues,2005-05-21,2005,Princes Park,False,110,92,1,0,18,4
Melbourne Demons,Richmond Tigers,2005-05-27,2005,Marvel Stadium,True,131,74,1,0,57,4
Melbourne Demons,North Melbourne Kangaroos,2005-06-05,2005,Manuka Oval,False,116,80,1,0,36,4
Melbourne Demons,Collingwood Magpies,2005-06-13,2005,Melbourne Cricket Ground,True,117,72,1,0,45,4
Melbourne Demons,West Coast Eagles,2005-06-18,2005,Melbourne Cricket Ground,True,90,105,0,0,-15,0
Melbourne Demons,Brisbane Lions,2005-07-02,2005,The Gabba,True,92,166,0,0,-74,0
Melbourne Demons,Port Adelaide Power,2005-07-09,2005,AAMI Stadium,False,75,137,0,0,-62,0
Melbourne Demons,Sydney Swans,2005-07-16,2005,Marvel Stadium,True,78,104,0,0,-26,0
Melbourne Demons,Fremantle Dockers,2005-07-24,2005,Domain Stadium,False,76,101,0,0,-25,0
Melbourne Demons,St Kilda Saints,2005-07-30,2005,Melbourne Cricket Ground,True,88,176,0,0,-88,0
Melbourne Demons,Adelaide Crows,2005-08-06,2005,AAMI Stadium,False,46,100,0,0,-54,0
Melbourne Demons,Geelong Cats,2005-08-13,2005,GMHBA Stadium,False,100,99,1,0,1,4
Melbourne Demons,Western Bulldogs,2005-08-20,2005,Melbourne Cricket Ground,True,109,105,1,0,4,4
Melbourne Demons,Essendon Bombers,2005-08-28,2005,Melbourne Cricket Ground,False,95,85,1,0,10,4
Melbourne Demons,Geelong Cats,2005-09-03,2005,Melbourne Cricket Ground,False,61,116,0,0,-55,0
Melbourne Demons,Carlton Blues,2006-04-02,2006,Marvel Stadium,True,72,93,0,0,-21,0
Melbourne Demons,Western Bulldogs,2006-04-08,2006,Marvel Stadium,False,90,137,0,0,-47,0
Melbourne Demons,Adelaide Crows,2006-04-16,2006,People First Stadium,True,97,102,0,0,-5,0
Melbourne Demons,Sydney Swans,2006-04-23,2006,Sydney Cricket Ground,False,97,92,1,0,5,4
Melbourne Demons,North Melbourne Kangaroos,2006-04-29,2006,Melbourne Cricket Ground,True,90,86,1,0,4,4
Melbourne Demons,Geelong Cats,2006-05-05,2006,Melbourne Cricket Ground,True,87,81,1,0,6,4
Melbourne Demons,Fremantle Dockers,2006-05-13,2006,Melbourne Cricket Ground,True,117,58,1,0,59,4
Melbourne Demons,Hawthorn Hawks,2006-05-19,2006,Melbourne Cricket Ground,False,136,61,1,0,75,4
Melbourne Demons,West Coast Eagles,2006-05-28,2006,Domain Stadium,False,75,97,0,0,-22,0
Melbourne Demons,St Kilda Saints,2006-06-04,2006,Melbourne Cricket Ground,True,103,90,1,0,13,4
Melbourne Demons,Collingwood Magpies,2006-06-12,2006,Melbourne Cricket Ground,True,141,94,1,0,47,4
Melbourne Demons,Essendon Bombers,2006-06-18,2006,Marvel Stadium,False,111,75,1,0,36,4
Melbourne Demons,Port Adelaide Power,2006-07-01,2006,Melbourne Cricket Ground,True,120,82,1,0,38,4
Melbourne Demons,Brisbane Lions,2006-07-08,2006,The Gabba,True,98,90,1,0,8,4
Melbourne Demons,Richmond Tigers,2006-07-14,2006,Melbourne Cricket Ground,False,70,52,1,0,18,4
Melbourne Demons,Fremantle Dockers,2006-07-23,2006,Domain Stadium,False,67,96,0,0,-29,0
Melbourne Demons,Western Bulldogs,2006-07-30,2006,Melbourne Cricket Ground,True,119,68,1,0,51,4
Melbourne Demons,Carlton Blues,2006-08-05,2006,Marvel Stadium,False,73,80,0,0,-7,0
Melbourne Demons,Sydney Swans,2006-08-12,2006,Melbourne Cricket Ground,True,63,95,0,0,-32,0
Melbourne Demons,North Melbourne Kangaroos,2006-08-20,2006,Melbourne Cricket Ground,False,132,82,1,0,50,4
Melbourne Demons,Geelong Cats,2006-08-26,2006,GMHBA Stadium,False,94,94,0,1,0,2
Melbourne Demons,Adelaide Crows,2006-09-02,2006,AAMI Stadium,False,94,152,0,0,-58,0
Melbourne Demons,St Kilda Saints,2006-09-08,2006,Melbourne Cricket Ground,False,90,72,1,0,18,4
Melbourne Demons,Fremantle Dockers,2006-09-15,2006,Domain Stadium,False,74,102,0,0,-28,0
Melbourne Demons,St Kilda Saints,2007-03-30,2007,Melbourne Cricket Ground,True,62,93,0,0,-31,0
Melbourne Demons,Hawthorn Hawks,2007-04-09,2007,Melbourne Cricket Ground,False,94,116,0,0,-22,0
Melbourne Demons,Geelong Cats,2007-04-15,2007,Melbourne Cricket Ground,True,57,109,0,0,-52,0
Melbourne Demons,Fremantle Dockers,2007-04-22,2007,Melbourne Cricket Ground,True,92,137,0,0,-45,0
Melbourne Demons,Sydney Swans,2007-04-28,2007,Sydney Cricket Ground,False,60,109,0,0,-49,0
Melbourne Demons,Port Adelaide Power,2007-05-06,2007,Melbourne Cricket Ground,True,71,76,0,0,-5,0
Melbourne Demons,Western Bulldogs,2007-05-13,2007,Marvel Stadium,False,106,112,0,0,-6,0
Melbourne Demons,West Coast Eagles,2007-05-20,2007,Domain Stadium,False,60,137,0,0,-77,0
Melbourne Demons,North Melbourne Kangaroos,2007-05-27,2007,Melbourne Cricket Ground,True,78,79,0,0,-1,0
Melbourne Demons,Adelaide Crows,2007-06-02,2007,Melbourne Cricket Ground,True,89,72,1,0,17,4
Melbourne Demons,Collingwood Magpies,2007-06-11,2007,Melbourne Cricket Ground,True,94,81,1,0,13,4
Melbourne Demons,Richmond Tigers,2007-06-22,2007,Melbourne Cricket Ground,False,75,124,0,0,-49,0
Melbourne Demons,Essendon Bombers,2007-06-29,2007,Marvel Stadium,False,123,125,0,0,-2,0
Melbourne Demons,Carlton Blues,2007-07-08,2007,Melbourne Cricket Ground,False,124,101,1,0,23,4
Melbourne Demons,Brisbane Lions,2007-07-14,2007,The Gabba,True,82,126,0,0,-44,0
Melbourne Demons,North Melbourne Kangaroos,2007-07-22,2007,Marvel Stadium,False,62,126,0,0,-64,0
Melbourne Demons,Port Adelaide Power,2007-07-29,2007,AAMI Stadium,False,74,163,0,0,-89,0
Melbourne Demons,Sydney Swans,2007-08-05,2007,Manuka Oval,True,64,112,0,0,-48,0
Melbourne Demons,Western Bulldogs,2007-08-11,2007,Marvel Stadium,True,129,87,1,0,42,4
Melbourne Demons,Collingwood Magpies,2007-08-17,2007,Melbourne Cricket Ground,False,70,81,0,0,-11,0
Melbourne Demons,Fremantle Dockers,2007-08-25,2007,Domain Stadium,False,85,144,0,0,-59,0
Melbourne Demons,Carlton Blues,2007-09-02,2007,Melbourne Cricket Ground,True,139,108,1,0,31,4
Melbourne Demons,Hawthorn Hawks,2008-03-23,2008,Melbourne Cricket Ground,False,50,154,0,0,-104,0
Melbourne Demons,Western Bulldogs,2008-03-29,2008,Melbourne Cricket Ground,True,66,161,0,0,-95,0
Melbourne Demons,Geelong Cats,2008-04-06,2008,GMHBA Stadium,False,82,112,0,0,-30,0
Melbourne Demons,North Melbourne Kangaroos,2008-04-12,2008,People First Stadium,False,79,127,0,0,-48,0
Melbourne Demons,Carlton Blues,2008-04-20,2008,Melbourne Cricket Ground,True,68,101,0,0,-33,0
Melbourne Demons,Brisbane Lions,2008-04-27,2008,The Gabba,False,85,137,0,0,-52,0
Melbourne Demons,Fremantle Dockers,2008-05-04,2008,Melbourne Cricket Ground,True,119,113,1,0,6,4
Melbourne Demons,Adelaide Crows,2008-05-18,2008,AAMI Stadium,False,74,150,0,0,-76,0
Melbourne Demons,Hawthorn Hawks,2008-05-25,2008,Melbourne Cricket Ground,True,78,97,0,0,-19,0
Melbourne Demons,St Kilda Saints,2008-06-01,2008,Marvel Stadium,False,50,129,0,0,-79,0
Melbourne Demons,Collingwood Magpies,2008-06-09,2008,Melbourne Cricket Ground,True,95,116,0,0,-21,0
Melbourne Demons,Richmond Tigers,2008-06-15,2008,Marvel Stadium,False,94,116,0,0,-22,0
Melbourne Demons,Sydney Swans,2008-06-22,2008,Manuka Oval,True,74,114,0,0,-40,0
Melbourne Demons,Brisbane Lions,2008-06-29,2008,Melbourne Cricket Ground,True,93,92,1,0,1,4
Melbourne Demons,Western Bulldogs,2008-07-13,2008,Marvel Stadium,False,64,95,0,0,-31,0
Melbourne Demons,Fremantle Dockers,2008-07-20,2008,Domain Stadium,False,68,114,0,0,-46,0
Melbourne Demons,North Melbourne Kangaroos,2008-07-27,2008,Melbourne Cricket Ground,True,70,98,0,0,-28,0
Melbourne Demons,Essendon Bombers,2008-08-02,2008,Melbourne Cricket Ground,False,108,124,0,0,-16,0
Melbourne Demons,Geelong Cats,2008-08-08,2008,Melbourne Cricket Ground,True,41,157,0,0,-116,0
Melbourne Demons,West Coast Eagles,2008-08-16,2008,Melbourne Cricket Ground,True,79,45,1,0,34,4
Melbourne Demons,Port Adelaide Power,2008-08-23,2008,AAMI Stadium,False,51,129,0,0,-78,0
Melbourne Demons,Richmond Tigers,2008-08-31,2008,Melbourne Cricket Ground,True,41,121,0,0,-80,0
Melbourne Demons,North Melbourne Kangaroos,2009-03-29,2009,Melbourne Cricket Ground,True,67,101,0,0,-34,0
Melbourne Demons,Collingwood Magpies,2009-04-04,2009,Melbourne Cricket Ground,False,64,117,0,0,-53,0
Melbourne Demons,Port Adelaide Power,2009-04-12,2009,AAMI Stadium,False,90,147,0,0,-57,0
Melbourne Demons,Richmond Tigers,2009-04-19,2009,Melbourne Cricket Ground,False,100,92,1,0,8,4
Melbourne Demons,Adelaide Crows,2009-04-26,2009,Melbourne Cricket Ground,True,34,51,0,0,-17,0
Melbourne Demons,Geelong Cats,2009-05-03,2009,Melbourne Cricket Ground,True,68,111,0,0,-43,0
Melbourne Demons,West Coast Eagles,2009-05-10,2009,Domain Stadium,False,82,90,0,0,-8,0
Melbourne Demons,Western Bulldogs,2009-05-16,2009,Melbourne Cricket Ground,True,97,104,0,0,-7,0
Melbourne Demons,Hawthorn Hawks,2009-05-24,2009,Melbourne Cricket Ground,False,92,114,0,0,-22,0
Melbourne Demons,St Kilda Saints,2009-05-30,2009,People First Stadium,False,46,83,0,0,-37,0
Melbourne Demons,Collingwood Magpies,2009-06-08,2009,Melbourne Cricket Ground,True,60,126,0,0,-66,0
Melbourne Demons,Essendon Bombers,2009-06-19,2009,Marvel Stadium,False,83,131,0,0,-48,0
Melbourne Demons,Brisbane Lions,2009-06-27,2009,The Gabba,False,56,111,0,0,-55,0
Melbourne Demons,West Coast Eagles,2009-07-04,2009,Melbourne Cricket Ground,True,112,92,1,0,20,4
Melbourne Demons,Port Adelaide Power,2009-07-12,2009,Melbourne Cricket Ground,True,101,90,1,0,11,4
Melbourne Demons,Geelong Cats,2009-07-18,2009,GMHBA Stadium,False,71,117,0,0,-46,0
Melbourne Demons,Sydney Swans,2009-07-26,2009,Manuka Oval,True,50,68,0,0,-18,0
Melbourne Demons,Richmond Tigers,2009-08-02,2009,Melbourne Cricket Ground,True,82,86,0,0,-4,0
Melbourne Demons,North Melbourne Kangaroos,2009-08-09,2009,Marvel Stadium,False,61,123,0,0,-62,0
Melbourne Demons,Fremantle Dockers,2009-08-16,2009,Melbourne Cricket Ground,True,127,64,1,0,63,4
Melbourne Demons,Carlton Blues,2009-08-22,2009,Marvel Stadium,False,96,153,0,0,-57,0
Melbourne Demons,St Kilda Saints,2009-08-30,2009,Melbourne Cricket Ground,True,67,114,0,0,-47,0
Melbourne Demons,Hawthorn Hawks,2010-03-27,2010,Melbourne Cricket Ground,True,61,117,0,0,-56,0
Melbourne Demons,Collingwood Magpies,2010-04-03,2010,Melbourne Cricket Ground,False,85,86,0,0,-1,0
Melbourne Demons,Adelaide Crows,2010-04-11,2010,Melbourne Cricket Ground,True,57,41,1,0,16,4
Melbourne Demons,Richmond Tigers,2010-04-18,2010,Melbourne Cricket Ground,False,133,78,1,0,55,4
Melbourne Demons,Brisbane Lions,2010-04-24,2010,Melbourne Cricket Ground,True,103,53,1,0,50,4
Melbourne Demons,North Melbourne Kangaroos,2010-05-01,2010,Marvel Stadium,False,78,104,0,0,-26,0
Melbourne Demons,Western Bulldogs,2010-05-07,2010,Melbourne Cricket Ground,True,66,70,0,0,-4,0
Melbourne Demons,West Coast Eagles,2010-05-15,2010,Melbourne Cricket Ground,True,46,75,0,0,-29,0
Melbourne Demons,Port Adelaide Power,2010-05-22,2010,TIO Stadium,True,111,110,1,0,1,4
Melbourne Demons,Geelong Cats,2010-05-29,2010,GMHBA Stadium,False,67,121,0,0,-54,0
Melbourne Demons,Carlton Blues,2010-06-05,2010,Melbourne Cricket Ground,False,60,101,0,0,-41,0
Melbourne Demons,Collingwood Magpies,2010-06-14,2010,Melbourne Cricket Ground,True,76,76,0,1,0,2
Melbourne Demons,Adelaide Crows,2010-06-27,2010,AAMI Stadium,False,73,117,0,0,-44,0
Melbourne Demons,St Kilda Saints,2010-07-04,2010,Marvel Stadium,False,65,100,0,0,-35,0
Melbourne Demons,Essendon Bombers,2010-07-11,2010,Melbourne Cricket Ground,True,122,103,1,0,19,4
Melbourne Demons,Fremantle Dockers,2010-07-18,2010,Domain Stadium,False,71,82,0,0,-11,0
Melbourne Demons,Sydney Swans,2010-07-25,2010,Melbourne Cricket Ground,True,142,69,1,0,73,4
Melbourne Demons,Brisbane Lions,2010-07-31,2010,The Gabba,False,74,64,1,0,10,4
Melbourne Demons,Richmond Tigers,2010-08-08,2010,Melbourne Cricket Ground,True,109,80,1,0,29,4
Melbourne Demons,Hawthorn Hawks,2010-08-15,2010,Melbourne Cricket Ground,False,78,99,0,0,-21,0
Melbourne Demons,Port Adelaide Power,2010-08-22,2010,AAMI Stadium,False,83,112,0,0,-29,0
Melbourne Demons,North Melbourne Kangaroos,2010-08-29,2010,Melbourne Cricket Ground,True,103,113,0,0,-10,0
Melbourne Demons,Sydney Swans,2011-03-27,2011,Melbourne Cricket Ground,True,84,84,0,1,0,2
Melbourne Demons,Hawthorn Hawks,2011-04-03,2011,Melbourne Cricket Ground,False,77,122,0,0,-45,0
Melbourne Demons,Brisbane Lions,2011-04-10,2011,Melbourne Cricket Ground,True,82,71,1,0,11,4
Melbourne Demons,Gold Coast Suns,2011-04-17,2011,The Gabba,False,159,69,1,0,90,4
Melbourne Demons,West Coast Eagles,2011-04-28,2011,Domain Stadium,False,52,106,0,0,-54,0
Melbourne Demons,Adelaide Crows,2011-05-08,2011,Melbourne Cricket Ground,True,149,53,1,0,96,4
Melbourne Demons,North Melbourne Kangaroos,2011-05-14,2011,Marvel Stadium,False,83,124,0,0,-41,0
Melbourne Demons,St Kilda Saints,2011-05-21,2011,Marvel Stadium,False,86,106,0,0,-20,0
Melbourne Demons,Carlton Blues,2011-05-27,2011,Melbourne Cricket Ground,True,46,93,0,0,-47,0
Melbourne Demons,Essendon Bombers,2011-06-03,2011,Melbourne Cricket Ground,False,101,68,1,0,33,4
Melbourne Demons,Collingwood Magpies,2011-06-13,2011,Melbourne Cricket Ground,True,41,129,0,0,-88,0
Melbourne Demons,Fremantle Dockers,2011-06-19,2011,Melbourne Cricket Ground,True,149,60,1,0,89,4
Melbourne Demons,Richmond Tigers,2011-06-25,2011,Melbourne Cricket Ground,False,118,91,1,0,27,4
Melbourne Demons,Western Bulldogs,2011-07-01,2011,Marvel Stadium,False,63,127,0,0,-64,0
Melbourne Demons,Port Adelaide Power,2011-07-16,2011,TIO Stadium,True,113,92,1,0,21,4
Melbourne Demons,Hawthorn Hawks,2011-07-24,2011,Melbourne Cricket Ground,True,78,132,0,0,-54,0
Melbourne Demons,Geelong Cats,2011-07-30,2011,GMHBA Stadium,False,47,233,0,0,-186,0
Melbourne Demons,Carlton Blues,2011-08-06,2011,Melbourne Cricket Ground,False,58,134,0,0,-76,0
Melbourne Demons,West Coast Eagles,2011-08-14,2011,Marvel Stadium,True,62,110,0,0,-48,0
Melbourne Demons,Richmond Tigers,2011-08-21,2011,Melbourne Cricket Ground,True,110,117,0,0,-7,0
Melbourne Demons,Gold Coast Suns,2011-08-28,2011,Melbourne Cricket Ground,True,112,82,1,0,30,4
Melbourne Demons,Port Adelaide Power,2011-09-04,2011,Adelaide Oval,False,104,112,0,0,-8,0
Melbourne Demons,Brisbane Lions,2012-03-31,2012,Melbourne Cricket Ground,True,78,119,0,0,-41,0
Melbourne Demons,West Coast Eagles,2012-04-07,2012,Domain Stadium,False,58,166,0,0,-108,0
Melbourne Demons,Richmond Tigers,2012-04-14,2012,Melbourne Cricket Ground,False,74,133,0,0,-59,0
Melbourne Demons,Western Bulldogs,2012-04-22,2012,Melbourne Cricket Ground,True,67,88,0,0,-21,0
Melbourne Demons,St Kilda Saints,2012-04-28,2012,Melbourne Cricket Ground,True,66,84,0,0,-18,0
Melbourne Demons,Geelong Cats,2012-05-05,2012,GMHBA Stadium,False,76,119,0,0,-43,0
Melbourne Demons,Hawthorn Hawks,2012-05-11,2012,Melbourne Cricket Ground,True,49,115,0,0,-66,0
Melbourne Demons,Sydney Swans,2012-05-19,2012,Sydney Cricket Ground,False,37,138,0,0,-101,0
Melbourne Demons,Carlton Blues,2012-05-27,2012,Melbourne Cricket Ground,False,49,107,0,0,-58,0
Melbourne Demons,Essendon Bombers,2012-06-02,2012,Melbourne Cricket Ground,False,58,52,1,0,6,4
